type,properties/cp,properties/la_name,properties/road,properties/rcat,properties/easting,properties/northing,geometry/type,geometry/coordinates/0,geometry/coordinates/1
Feature,942615,Ealing,DURHAM ROAD,UU,517757,179158,Point,-0.304928250100094,51.49905095230672
Feature,942616,Ealing,CAWDOR CRESCENT,UU,516460,178989,Point,-0.323660728182075,51.49780049918339
Feature,942617,Ealing,SUSSEX CRESCENT,UU,513088,184811,Point,-0.370349779148345,51.55081256225031
Feature,942618,Ealing,ROWDELL ROAD,UU,513457,183946,Point,-0.365308742511517,51.54296399996207
Feature,942619,Ealing,TEMPLEMAN ROAD,UU,515798,181611,Point,-0.332332900848224,51.52150245823643
Feature,942620,Ealing,WINDMILL AVENUE,UU,514280,180000,Point,-0.354724961516166,51.5073318502647
Feature,942622,Ealing,ST AIDAN'S ROAD,UU,516973,179665,Point,-0.316049801548455,51.50377039392665
Feature,942623,Ealing,JEYMER DRIVE,UU,514191,183698,Point,-0.354809206402395,51.54058709971137
Feature,942624,Ealing,PARK VIEW,UU,520355,181735,Point,-0.266639104957635,51.5216650460371
Feature,942626,Hackney,ALBION ROAD,BU,532926,185919,Point,-0.083968446830781,51.556448527586156
Feature,942627,Hackney,BROOKFIELD ROAD,BU,536320,184651,Point,-0.03553198854661,51.544244577978894
Feature,942628,Hackney,QUEENSBRIDGE ROAD,BU,533989,183160,Point,-0.069693844836626,51.53140355849734
Feature,942630,Hackney,LORDSHIP ROAD,CU,532831,187001,Point,-0.084929466333083,51.5661943124798
Feature,942631,Hackney,BETHUNE ROAD,CU,533080,187528,Point,-0.081139637595771,51.57087153384153
Feature,942632,Hackney,BETHUNE ROAD,CU,532947,187761,Point,-0.082969495624926,51.572996741520605
Feature,942633,Hackney,PARKHOLME ROAD,UU,534054,184536,Point,-0.068233723175322,51.543753534593
Feature,942634,Hackney,FINSBURY PARK ROAD,UU,531625,186754,Point,-0.102411710491439,51.56425719105398
Feature,942636,Hackney,QUEEN'S DRIVE,UU,532031,186601,Point,-0.096615107701169,51.56278741069756
Feature,942638,Hackney,SOMERFIELD ROAD,UU,531765,186780,Point,-0.100383336848859,51.56445817477104
Feature,942639,Hackney,SHRUBLAND ROAD,UU,534067,183973,Point,-0.068260663153087,51.53869106608664
Feature,942640,Hackney,ALVINGTON CRESCENT,UU,533588,185273,Point,-0.074670144408363,51.55048699593628
Feature,942642,Harrow,WHITCHURCH LANE,BU,518799,191376,Point,-0.285800020761526,51.60864296678858
Feature,942643,Harrow,HARROW VIEW,CU,514885,188942,Point,-0.343093844049964,51.58757836570356
Feature,942646,Harrow,THE RIDGEWAY,CU,513726,187798,Point,-0.360186346720335,51.57753119371278
Feature,942650,Harrow,GROSVENOR AVENUE,UU,513882,188146,Point,-0.357823289876538,51.580627490420994
Feature,942652,Harrow,RADNOR ROAD,UU,515018,188856,Point,-0.34120306488505,51.58677831039054
Feature,942654,Harrow,BYRON ROAD,UU,515675,190177,Point,-0.33128892840684,51.598516677278006
Feature,942659,Harrow,ALBURY DRIVE,UU,511212,190832,Point,-0.395490746700969,51.60530190957069
Feature,942660,Harrow,PINNER PARK AVENUE,UU,514297,190083,Point,-0.351206260109591,51.59795289988563
Feature,942661,Hillingdon,PARK ROAD,BR,506144,184934,Point,-0.470425890017345,51.55326605405493
Feature,942662,Hillingdon,GREEN LANE,BU,508639,191484,Point,-0.432428325197826,51.611663990412715
Feature,942664,Hillingdon,WEST DRAYTON ROAD,BU,507726,181534,Point,-0.448656149568502,51.52240627848572
Feature,942666,Hillingdon,HAREFIELD ROAD,BU,505657,184976,Point,-0.477434930380933,51.55373489904392
Feature,942668,Hillingdon,LONG LANE,BU,507867,185525,Point,-0.445402570052642,51.55825160513101
Feature,942670,Hillingdon,"HIGH ROAD, ICKENHAM",BU,508121,186559,Point,-0.441422250031791,51.56749684185405
Feature,942671,Hillingdon,SWAKELEYS ROAD,BU,507683,186360,Point,-0.447800211286264,51.565791920466125
Feature,942672,Hillingdon,CHENEY STREET,CU,511231,188837,Point,-0.395848460367132,51.587367155502385
Feature,942673,Hillingdon,BLYTH ROAD,CU,509384,179572,Point,-0.425375776499845,51.50445298211391
Feature,942674,Hillingdon,NEWPORT ROAD,CU,507075,176842,Point,-0.459458855016427,51.480356431429804
Feature,942675,Hillingdon,CHURCH ROAD,CU,505907,182156,Point,-0.474678154841534,51.528340790796754
Feature,942676,Hillingdon,WINDMILL HILL,CU,509955,187503,Point,-0.414676606423158,51.57562727836337
Feature,942677,Hillingdon,CHURCH WALK,CU,509460,181201,Point,-0.423775865416752,51.519080101820535
Feature,942678,Hillingdon,SOUTHERN PERIMETER ROAD,CU,505923,174692,Point,-0.476685921255542,51.46124783692887
Feature,942680,Hillingdon,WOOD END,CU,509433,181375,Point,-0.42411086674278,51.52064927811839
Feature,942682,Hillingdon,GREEN LANE,CU,508195,181757,Point,-0.441830284044621,51.524321095845565
Feature,942683,Hillingdon,TORRINGTON ROAD,CU,510103,186430,Point,-0.412877686534827,51.565954199333945
Feature,942684,Hillingdon,CRANFORD LANE,CU,509142,177575,Point,-0.429478270407035,51.48655014454994
Feature,942686,Hillingdon,SHEPISTON LANE,CU,509011,178577,Point,-0.43105506890813,51.495581656028556
Feature,942688,Hillingdon,GEORGE STREET,UU,505751,184141,Point,-0.476330401215504,51.54621199726919
Feature,942690,Hillingdon,Beverley Road,UU,510618,186802,Point,-0.40533351447626,51.56919705807143
Feature,942691,Hillingdon,,UU,507401,182706,Point,-0.452981784854581,51.53300243840445
Feature,942692,Hillingdon,SNOWDEN AVENUE,UU,507639,183427,Point,-0.449331580372617,51.539437716198485
Feature,942693,Hillingdon,LONG DRIVE,UU,512069,186134,Point,-0.384619147471831,51.562906814266825
Feature,942694,Hillingdon,REDMEAD ROAD,UU,509200,178939,Point,-0.42822160318592,51.49879896511147
Feature,942696,Hillingdon,CAREW ROAD,UU,509652,191676,Point,-0.417744362282371,51.61319348327018
Feature,942699,Hillingdon,TUDOR ROAD,UU,508667,181435,Point,-0.435128578615162,51.52133633436029
Feature,942700,Hillingdon,FRANCIS ROAD,UU,511470,188588,Point,-0.392479076165792,51.5850819619731
Feature,942702,Hillingdon,Maningtree Road,UU,510775,185937,Point,-0.403341544979151,51.561391595721524
Feature,942703,Hillingdon,TOWNFIELD ROAD,UU,509996,180382,Point,-0.416309087247957,51.51161474546305
Feature,942704,Hillingdon,FARMLANDS,UU,510341,189167,Point,-0.408586150877663,51.59050803904098
Feature,942705,Hillingdon,NESTLE'S AVENUE,UU,509736,179233,Point,-0.420411509790935,51.50133779530531
Feature,942706,Hillingdon,SUTHERLAND AVENUE,UU,510209,178905,Point,-0.413702042651108,51.49829771560882
Feature,942708,Hillingdon,NORTHFIELD PARK,UU,509582,179138,Point,-0.422658810540707,51.50051376460305
Feature,942709,Hillingdon,EASTCHURCH ROAD,UU,509426,175890,Point,-0.425911135664094,51.4713500510176
Feature,942710,Hillingdon,NEWDIGATE GREEN,UU,505543,190855,Point,-0.477313259687022,51.60659873627721
Feature,942711,Hillingdon,AUSTINS LANE,UU,508431,186008,Point,-0.437121141136416,51.562484870338714
Feature,942712,Hillingdon,LONG DRIVE,UU,511404,185642,Point,-0.394364646200615,51.55861634580038
Feature,942714,Hillingdon,MINTERNE WAYE,UU,511359,181087,Point,-0.39645323231967,51.517684597813826
Feature,942716,Hillingdon,HILLSIDE GARDENS,UU,510492,191000,Point,-0.405830436748888,51.60695350417607
Feature,942718,Hillingdon,SHERWOOD AVENUE,UU,510732,182345,Point,-0.405091019371808,51.529114811413116
Feature,942719,Hillingdon,MELTHORNE DRIVE,UU,511314,186134,Point,-0.395506734151875,51.563056207880685
Feature,942720,Hillingdon,HILLCROFT CRESCENT,UU,511583,186435,Point,-0.391532095951777,51.5657084852588
Feature,942721,Hillingdon,CHARVILLE LANE,UU,509199,183322,Point,-0.426879080145793,51.53819457767275
Feature,942722,Hillingdon,MANTON CLOSE,UU,509302,180845,Point,-0.426162486333923,51.51591086186376
Feature,942724,Hillingdon,ALANDALE DRIVE,UU,510640,190406,Point,-0.403881353710819,51.6015855991518
Feature,942726,Lambeth,SILVERTHORNE ROAD,BU,528914,176116,Point,-0.145389929417336,51.46928031374008
Feature,942727,Lambeth,MILKWOOD ROAD,BU,532002,175588,Point,-0.101153929298305,51.46382393215065
Feature,942728,Lambeth,ELDER ROAD,BU,532276,171330,Point,-0.098802056797523,51.42549431683961
Feature,942729,Lambeth,MILKWOOD ROAD,BU,531918,174555,Point,-0.102747514200483,51.45456016133662
Feature,942730,Lambeth,LILFORD ROAD,CU,532111,176171,Point,-0.099368002243809,51.4690377943212
Feature,942732,Lambeth,DREWSTEAD ROAD,CU,530101,172702,Point,-0.129564726847469,51.438327507137
Feature,942733,Lambeth,ROOKERY ROAD,CU,529144,175122,Point,-0.142443259645498,51.460294858091835
Feature,942734,Lambeth,AKERMAN ROAD,CU,531547,176520,Point,-0.107353485207585,51.472305476045385
Feature,942735,Lambeth,ABBEVILLE ROAD,CU,529568,174757,Point,-0.136477081552361,51.456917800113686
Feature,942736,Lambeth,VALLEY ROAD,CU,530586,171136,Point,-0.123167672855501,51.424142473333674
Feature,942738,Lambeth,FINSEN ROAD,UU,532324,175589,Point,-0.096520904348663,51.46375778457501
Feature,942739,Lambeth,GLENEAGLE ROAD,UU,529680,171060,Point,-0.136219170986647,51.423667322452836
Feature,942740,Lambeth,THIRLMERE ROAD,UU,529658,171651,Point,-0.1363192998303,51.42898367032495
Feature,942741,Lambeth,BALLATER ROAD,UU,530427,175277,Point,-0.123928564705192,51.46139388078692
Feature,942742,Lambeth,KINGSMEAD ROAD,UU,531226,172625,Point,-0.11341657374185,51.43737623086112
Feature,942743,Lambeth,ORSETT STREET,UU,530881,178382,Point,-0.11624769374424,51.489193261657405
Feature,942744,Lambeth,TRIANGLE PLACE,UU,529627,175203,Point,-0.135464990351909,51.46091248269613
Feature,942746,Lambeth,BELVEDERE ROAD,UU,530779,180016,Point,-0.117110876323583,51.50390126896092
Feature,942748,Lambeth,GREENHURST ROAD,UU,531434,171467,Point,-0.110855163540943,51.42692126316641
Feature,942749,Lambeth,LAKEVIEW ROAD,UU,531775,171202,Point,-0.106051567752315,51.42446062137389
Feature,942750,Lambeth,THESSALY ROAD,UU,529692,176638,Point,-0.13400373634968,51.47379384696906
Feature,942751,Lambeth,PENDENNIS ROAD,UU,530391,171964,Point,-0.125666251196831,51.43162852506134
Feature,942752,Lambeth,OVAL PLACE,UU,530813,177247,Point,-0.117646714247913,51.479008948488065
Feature,942753,Lambeth,STERNHOLD AVENUE,UU,529664,172926,Point,-0.135766551257508,51.44044070763828
Feature,942754,Lambeth,CONCERT HALL APPROACH,UU,530911,180115,Point,-0.115173374804325,51.50476042286063
Feature,942755,Lewisham,PRINCE OF WALES ROAD,BU,539880,176643,Point,0.012599082515856,51.4714135868636
Feature,942756,Lewisham,LADYWELL ROAD,BU,537530,174913,Point,-0.021887107612538,51.45644287694558
Feature,942760,Lewisham,ADELAIDE AVENUE,BU,537052,175166,Point,-0.028664782376293,51.45883226740162
Feature,942762,Lewisham,LEWISHAM HILL,CU,538385,176185,Point,-0.009091244446835,51.46766522226486
Feature,942763,Lewisham,BROCKLEY GROVE,CU,536550,174610,Point,-0.036100560706983,51.45395703891138
Feature,942764,Lewisham,ROYAL PARADE,CU,539527,176185,Point,0.0073392257476,51.46738501268851
Feature,942765,Lewisham,WICKHAM ROAD,CU,536775,175668,Point,-0.032455382729526,51.463410388651155
Feature,942766,Lewisham,HAZELBANK ROAD,CU,539454,172847,Point,0.004974070003283,51.43740702761567
Feature,942768,Lewisham,GOFFERS ROAD,CU,539045,176567,Point,0.0005546846836,51.470936293162794
Feature,942769,Lewisham,HERSHELL ROAD,UU,536034,173635,Point,-0.04389705313146,51.445319341434654
Feature,942770,Lewisham,COMO ROAD,UU,536086,172826,Point,-0.043460032844279,51.438036786713354
Feature,942771,Lewisham,NUBIA WAY,UU,539387,172018,Point,0.003684702825399,51.429973905217686
Feature,942772,Lewisham,HALIFAX STREET,UU,534865,172050,Point,-0.061311710911402,51.43135496894837
Feature,942776,Southwark,ILDERTON ROAD,UU,535225,178045,Point,-0.053845514932854,51.48514347190287
Feature,942777,Lewisham,MILTON COURT ROAD,UU,536520,177422,Point,-0.03544681074412,51.479234063193175
Feature,942778,Lewisham,CALLANDER ROAD,UU,538151,172645,Point,-0.013839309874919,51.43591080720472
Feature,942780,Lewisham,LUCAS STREET,UU,537138,176638,Point,-0.02685704312474,51.472039388184136
Feature,942781,Lewisham,BLACKLANDS ROAD,UU,538082,171503,Point,-0.015276233421101,51.42566519833739
Feature,942782,Lewisham,LAUNCELOT ROAD,UU,540206,171692,Point,0.01532933407723,51.42684250528735
Feature,942784,Lewisham,RAVENSCAR ROAD,UU,539356,171741,Point,0.003130170163814,51.427492330438376
Feature,942785,Lewisham,CONCORDE WAY,UU,535512,178573,Point,-0.049512088988121,51.489819675328526
Feature,942786,Lewisham,RYCULFF SQUARE,UU,539863,176260,Point,0.012203015130372,51.4679760923596
Feature,942788,Lewisham,RAINSBOROUGH AVENUE,UU,536164,178515,Point,-0.040149018432199,51.48914195201086
Feature,942790,Lewisham,TREMAINE CLOSE,UU,537248,176044,Point,-0.025504749487695,51.466674842902265
Feature,942792,Merton,ROWAN ROAD,BU,529385,169210,Point,-0.141134412399855,51.407108662558045
Feature,942793,Merton,BEDDINGTON LANE,BU,529172,167540,Point,-0.144802619679749,51.392148748190564
Feature,942794,Merton,COMMONSIDE EAST,BU,529105,168273,Point,-0.145498649630121,51.398751527160286
Feature,942796,Merton,WORPLE ROAD,BU,523566,169610,Point,-0.224615401521574,51.41200038780989
Feature,942797,Merton,GARTH ROAD,CU,523696,166415,Point,-0.223859819022129,51.383257065445726
Feature,942799,Merton,ST MARK'S ROAD,CU,527870,169171,Point,-0.162918727859644,51.40710151566304
Feature,942800,Merton,BALFOUR ROAD,CU,525737,170126,Point,-0.193231650675996,51.41616095404953
Feature,942802,Merton,MANOR WAY,UU,529201,168577,Point,-0.14400880234783,51.40146176081645
Feature,942804,Merton,CEDARS AVENUE,UU,528338,168415,Point,-0.156466942022913,51.40020160608265
Feature,942806,Merton,DUNMORE ROAD,UU,523510,169686,Point,-0.225393774470304,51.412695626572926
Feature,942807,Merton,ACACIA ROAD,UU,528438,169050,Point,-0.154800466897126,51.405885819659595
Feature,942810,Merton,,UU,530287,168082,Point,-0.128586952514776,51.39676498273335
Feature,942811,Merton,DUNDONALD ROAD,UU,524652,170139,Point,-0.208821816398348,51.416517199795706
Feature,942812,Merton,SHALDON DRIVE,UU,524384,167977,Point,-0.213431407833924,51.39714522231488
Feature,942814,Newham,DAMES ROAD,BU,540326,185869,Point,0.022686074031424,51.554208365467474
Feature,942815,Newham,CHURCH STREET,UU,539328,183822,Point,0.007490292851257,51.53606108896137
Feature,942816,Newham,SAVAGE GARDENS,UU,543088,181266,Point,0.060629240653052,51.51215359691157
Feature,942817,Newham,NORTH WOOLWICH ROAD,UU,540255,180243,Point,0.019423896618166,51.50367072313672
Feature,942818,Newham,ELIZABETH ROAD,UU,541620,183979,Point,0.04057823221784,51.53690196203119
Feature,942820,Newham,OLIVE ROAD,UU,541453,182833,Point,0.037711937962744,51.526645952804714
Feature,942823,Newham,EDWIN AVENUE,UU,543269,182976,Point,0.063930527731358,51.52747344972077
Feature,942824,Newham,QUEEN'S ROAD,UU,540880,183541,Point,0.029740423232787,51.53315114451512
Feature,942826,Newham,CHESTERTON TERRACE,UU,540290,182996,Point,0.021022801749522,51.52840058061248
Feature,942827,Newham,KIMBERLEY ROAD,UU,539667,182348,Point,0.011790824551503,51.522731936410246
Feature,942828,Newham,ALEXANDRA STREET,UU,540038,181976,Point,0.016987233426555,51.519297330506795
Feature,942830,Newham,SUFFOLK ROAD,UU,540001,182600,Point,0.016702059328342,51.52491378520343
Feature,942831,Redbridge,BARLEY LANE,BU,546799,189134,Point,0.117350093329731,51.58189975328042
Feature,942832,Redbridge,GEORGE LANE,BU,540331,190316,Point,0.024533319444861,51.59416751706649
Feature,942834,Redbridge,TOMSWOOD HILL,CU,543904,191216,Point,0.076449284853215,51.60135385886168
Feature,942835,Redbridge,ELMCROFT AVENUE,UU,540790,189017,Point,0.030634724615768,51.58238044578546
Feature,942836,Redbridge,ASHLEY AVENUE,UU,543842,190215,Point,0.075144564557445,51.59237510339068
Feature,942837,Redbridge,ASHGROVE ROAD,UU,546042,187140,Point,0.105603892757679,51.5641792755611
Feature,942838,Redbridge,MELLOWS ROAD,UU,542844,189922,Point,0.060627959931375,51.58999603399696
Feature,942840,Redbridge,LINCOLN GARDENS,UU,542558,187763,Point,0.055626409013761,51.57066822281702
Feature,942842,Redbridge,RAYMOND AVENUE,UU,539732,190037,Point,0.015780370695084,51.591809223792744
Feature,942844,Redbridge,FERNIE CLOSE,UU,546070,192116,Point,0.108076645628952,51.608883532224766
Feature,942846,Redbridge,GLENWOOD GARDENS,UU,543215,188928,Point,0.065574616895806,51.58097016942271
Feature,942848,Richmond upon Thames,STANLEY ROAD,BU,515458,171092,Point,-0.340665915525797,51.427028209805805
Feature,942850,Richmond upon Thames,NELSON ROAD,BU,513377,174007,Point,-0.369652964545839,51.45364831630872
Feature,942851,Richmond upon Thames,MANOR ROAD,BU,518980,175404,Point,-0.288581066344132,51.46505538853761
Feature,942852,Richmond upon Thames,SHEEN LANE,BU,520499,175707,Point,-0.266621143317445,51.46745750984652
Feature,942853,Richmond upon Thames,STATION ROAD,BU,521921,176145,Point,-0.246008323090793,51.47108969557269
Feature,942854,Richmond upon Thames,HAM GATE AVENUE,BU,518404,171880,Point,-0.298047478857311,51.43350324378288
Feature,942856,Richmond upon Thames,NELSON ROAD,CU,514155,173961,Point,-0.358475518526759,51.4530786707254
Feature,942857,Richmond upon Thames,BROAD LANE,CU,512916,170499,Point,-0.377402767888576,51.42220999255548
Feature,942858,Richmond upon Thames,SHACKLEGATE LANE,CU,515277,171638,Point,-0.343090700706145,51.43197247115532
Feature,942859,Richmond upon Thames,RIVERSIDE DRIVE,CU,516940,172681,Point,-0.318834442493038,51.441006334231474
Feature,942860,Richmond upon Thames,ORMOND AVENUE,UU,514082,169750,Point,-0.360881087615668,51.415244629353836
Feature,942861,Richmond upon Thames,SOMERTON AVENUE,UU,519666,175710,Point,-0.278606732577309,51.467661090288914
Feature,942864,Richmond upon Thames,CURTIS ROAD,UU,512568,173508,Point,-0.381449954345307,51.449324525374394
Feature,942866,Richmond upon Thames,CLIVE ROAD,UU,516139,171999,Point,-0.330577755503176,51.435041233697234
Feature,942868,Richmond upon Thames,KEW GREEN,UU,519102,177530,Point,-0.286109509482365,51.484137521627225
Feature,942869,Richmond upon Thames,CONNAUGHT ROAD,UU,515013,171337,Point,-0.346984424699017,51.42932068399894
Feature,942870,Richmond upon Thames,STATION YARD,UU,516030,173564,Point,-0.331632593202378,51.44912965074545
Feature,942872,Richmond upon Thames,BERWYN ROAD,UU,519656,175041,Point,-0.278976887961788,51.46165046965983
Feature,942874,Kensington and Chelsea,PONT STREET,BU,527667,179145,Point,-0.162239233681132,51.49678458165252
Feature,942875,Kensington and Chelsea,ROYAL HOSPITAL ROAD,BU,527790,177992,Point,-0.160885395855761,51.48639477218877
Feature,942876,Kensington and Chelsea,OAKLEY STREET,BU,527236,177888,Point,-0.168897558078784,51.485584935127214
Feature,942878,Kensington and Chelsea,WESTBOURNE GROVE,CU,525266,181096,Point,-0.196116980458514,51.51485528937173
Feature,942880,Kensington and Chelsea,CLARENDON ROAD,UU,524194,180901,Point,-0.211626809751073,51.51333926927937
Feature,942881,Kensington and Chelsea,ST MARY ABBOTS TERRACE,UU,524862,179233,Point,-0.202595298197486,51.49820148281172
Feature,942882,Kensington and Chelsea,PEMBROKE SQUARE,UU,525190,179038,Point,-0.197941636129496,51.49637649035806
